times,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.2,me_f100_maf0.2_ci_lower,me_f100_maf0.2_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f100_maf0.4,me_f100_maf0.4_ci_lower,me_f100_maf0.4_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.2,me_f1000_maf0.2_ci_lower,me_f1000_maf0.2_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f1000_maf0.4,me_f1000_maf0.4_ci_lower,me_f1000_maf0.4_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.2,me_f10000_maf0.2_ci_lower,me_f10000_maf0.2_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,me_f10000_maf0.4,me_f10000_maf0.4_ci_lower,me_f10000_maf0.4_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.2,epi_f100_maf0.2_ci_lower,epi_f100_maf0.2_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f100_maf0.4,epi_f100_maf0.4_ci_lower,epi_f100_maf0.4_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.2,epi_f1000_maf0.2_ci_lower,epi_f1000_maf0.2_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f1000_maf0.4,epi_f1000_maf0.4_ci_lower,epi_f1000_maf0.4_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.2,epi_f10000_maf0.2_ci_lower,epi_f10000_maf0.2_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,epi_f10000_maf0.4,epi_f10000_maf0.4_ci_lower,epi_f10000_maf0.4_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.2,het_f100_maf0.2_ci_lower,het_f100_maf0.2_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f100_maf0.4,het_f100_maf0.4_ci_lower,het_f100_maf0.4_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.2,het_f1000_maf0.2_ci_lower,het_f1000_maf0.2_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f1000_maf0.4,het_f1000_maf0.4_ci_lower,het_f1000_maf0.4_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.2,het_f10000_maf0.2_ci_lower,het_f10000_maf0.2_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,het_f10000_maf0.4,het_f10000_maf0.4_ci_lower,het_f10000_maf0.4_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.2,add_f100_maf0.2_ci_lower,add_f100_maf0.2_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f100_maf0.4,add_f100_maf0.4_ci_lower,add_f100_maf0.4_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.2,add_f1000_maf0.2_ci_lower,add_f1000_maf0.2_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f1000_maf0.4,add_f1000_maf0.4_ci_lower,add_f1000_maf0.4_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.2,add_f10000_maf0.2_ci_lower,add_f10000_maf0.2_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper,add_f10000_maf0.4,add_f10000_maf0.4_ci_lower,add_f10000_maf0.4_ci_upper
36,0.25796760680952563,0.22298964100506974,0.29942441951212223,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.045472329535698276,0.033894500932359996,0.05919467904552071,0.0447247637520002,0.022656413706634106,0.07088075748819209,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15655980304877395,0.10214430646142017,0.22105449272719233,0.25851699600942235,0.23723247992546995,0.28374396894692266,0.28726226135264665,0.09094366090916381,0.5199442730545555,0.21275588521669814,0.19162944506722523,0.23779550236440952,0.281761544551834,0.25918395344807454,0.30852110429573226,0.08783283582978521,0.052047451278450396,0.13024662264428577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23315430498083284,0.20501246945123963,0.26650875478445757,0.22947735521674492,0.21122287023616657,0.25111305493275854,0.11100587369382872,0.06769920886282098,0.16233408136348412,0.17875248600370608,0.15987898902441158,0.20112185515707062,0.25524462873446163,0.22669513427956217,0.28908224670765464,0.24030453104373625,0.1941793041161377,0.29497337325978706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0314290556070062,0.014530311714566563,0.05145789503050327,0.13108384983993507,0.11517814302515864,0.1499357153832023,0.050206495116311825,0.027362142546286838,0.0772822276246603,0.16062649771887666,0.13511211140741788,0.19086682502805066,0.13934244751618757,0.11429010036103898,0.16903515376381953,0.10753379408714933,0.08683785425917266,0.13206317083676405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.2554022221828679,0.22571700505937634,0.2905859287827448,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.043381051580437965,0.023812995872558508,0.06657363015892671,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14223956247564015,0.09015427931183423,0.20397242140617683,0.25724733338334166,0.23232509295813625,0.28678583368415683,0.2888716107619647,0.1066879865909674,0.5048004737198882,0.20920627164465308,0.18492550888436812,0.23798447560473254,0.280671583617771,0.2592295837251344,0.3060852105418642,0.08911421748046305,0.0550420508942767,0.12949745292736992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23315430498083284,0.20501246945123963,0.26650875478445757,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11100587369382872,0.06769920886282098,0.16233408136348412,0.15172444582238076,0.12550790792770605,0.18279698180935347,0.2619906350752642,0.2363584146579405,0.292370622491722,0.24039633407282995,0.1940954874449156,0.29527332541520734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019220402442621475,0.016730349383416578,0.022320493500698042,0.1312845924881413,0.11564775420166813,0.149817787921151,0.05386188811574997,0.03605445185495252,0.07496773383314907,0.1721804557135091,0.14533433005944973,0.2039991958098509,0.14686485892019394,0.12270691167035452,0.17549749868017156,0.10753379408714933,0.08683785425917266,0.13206317083676405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.2553707878358058,0.22590048296695442,0.29029977473191493,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.0479186767296972,0.02281637768740045,0.07767058727872334,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12592447945299728,0.06373217923226096,0.19963644304197972,0.2537217358421621,0.23630077147211026,0.27436952482524374,0.2831074666829242,0.09281636285174483,0.5086455295480493,0.20668996934008468,0.18527002353527766,0.2320774571743981,0.280671583617771,0.2592295837251344,0.3060852105418642,0.08911421748046305,0.0550420508942767,0.12949745292736992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23315430498083284,0.20501246945123963,0.26650875478445757,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11100587369382872,0.06769920886282098,0.16233408136348412,0.12779973879586284,0.10284562268649863,0.1573760190029003,0.265636598649473,0.23474989450285128,0.30224433953313207,0.2409543569712173,0.194248886821077,0.29631091884293204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015841923145912883,0.008139959762508774,0.02543079022898956,0.1312845924881413,0.11564775420166813,0.149817787921151,0.05881329104201496,0.04126564876749538,0.07961122203702586,0.17574312721571914,0.14733641367720937,0.20941151746019393,0.1561792725679839,0.13428309901967742,0.18213119815366371,0.1090648287286066,0.0888348804014599,0.13304189999313648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.2549229245359741,0.22511999822520312,0.2902461431863144,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.060746783836830485,0.04133732568353747,0.08375138838754595,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10531152229375347,0.05505465291719468,0.16487729671330087,0.25223993538357586,0.23162009523296492,0.27667911677737955,0.28655992866935864,0.10117177626677376,0.5062868834728688,0.20598858572046744,0.18444207959931655,0.23152607619814727,0.2809104028869137,0.25975476869729425,0.30598462158524564,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23315430498083284,0.20501246945123963,0.26650875478445757,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11100587369382872,0.06769920886282098,0.16233408136348412,0.1022875160721413,0.08367318510535914,0.12434971479427871,0.26277527329528977,0.24121493348532563,0.28832915982782664,0.24545607795076635,0.19602361600913246,0.3040447428147902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015841923145912883,0.008139959762508774,0.02543079022898956,0.1312845924881413,0.11564775420166813,0.149817787921151,0.06900268901790065,0.056358721119891014,0.08398865509425417,0.18124569258312653,0.15469234857552228,0.21271742010739073,0.16102253501117375,0.13890841703981946,0.1872327741070325,0.1090648287286066,0.0888348804014599,0.13304189999313648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.2512157713146945,0.23111627546207597,0.2750382268467562,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.065388149536231,0.03992574800889419,0.09556686310060414,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09476482805940442,0.040825744794083865,0.15869486003385658,0.24664046297081513,0.22756695160864882,0.2692468944752294,0.2713302356032199,0.08021844860852836,0.4978409939186209,0.20430862948473213,0.18292347938087142,0.2296548765314866,0.2809104028869137,0.25975476869729425,0.30598462158524564,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317011249772345,0.20311537625296824,0.26558171247196033,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.1110358600316486,0.06764812589971791,0.16246015318675167,0.09162045376438711,0.07135854376898557,0.11563540684577026,0.2645159032515865,0.24210133926611335,0.29108223893134044,0.24552858968782196,0.19672726619216074,0.3033692125276077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015841923145912883,0.008139959762508774,0.02543079022898956,0.12944647680009075,0.11213147666248285,0.14996867416466136,0.08515764730309981,0.06397008009111518,0.11026971386641687,0.18285529078212762,0.15828021310116594,0.21198232459155528,0.16813909178100125,0.14134413869223797,0.19989718079583507,0.1090648287286066,0.0888348804014599,0.13304189999313648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.2491559233897961,0.22910555009863126,0.2729201575592708,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.0797512719977096,0.057136377364380035,0.10655504487416048,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08774879821179364,0.03388742541484479,0.15158672567821557,0.24591096895258296,0.22565761609272095,0.2699157798899856,0.26378638215293815,0.057898387974132076,0.5078102930945152,0.2024722805538013,0.17949710578629915,0.22970306700006232,0.2809104028869137,0.25975476869729425,0.30598462158524564,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317011249772345,0.20311537625296824,0.26558171247196033,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11105836316420639,0.06772562282642021,0.1624174762160296,0.07366585420383436,0.06025864228107339,0.08955643733989298,0.264245764189603,0.237225031385167,0.29627145331123017,0.24552858968782196,0.19672726619216074,0.3033692125276077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015841923145912883,0.008139959762508774,0.02543079022898956,0.12944647680009075,0.11213147666248285,0.14996867416466136,0.09820908503832335,0.07151578408041684,0.12984669325180612,0.18603119765079107,0.16138956504059973,0.21523711412740792,0.1746981998510051,0.14875376401433177,0.2054482332625674,0.1090648287286066,0.0888348804014599,0.13304189999313648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.24954017114976307,0.22736432536893092,0.27582357168246385,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04453840439197148,0.033311201160128756,0.05784518341275713,0.08684085412889397,0.057556793416255275,0.12154909951178228,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07899666036756609,0.03599435359559492,0.1299641347939407,0.24635820802026184,0.22595849601086418,0.2705364877032037,0.24488525666490918,0.054045491327365636,0.4710736076981235,0.19794154099493388,0.16724484664648553,0.23432407722665388,0.2809104028869137,0.25975476869729425,0.30598462158524564,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317011249772345,0.20311537625296824,0.26558171247196033,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11236311189496802,0.07112674659891469,0.1612375456505342,0.07132779230687933,0.0546139949476363,0.09113742819436776,0.26280692237755654,0.22935849871227415,0.30245088117266933,0.25002203531910383,0.210081674107731,0.297360410662904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015841923145912883,0.008139959762508774,0.02543079022898956,0.12727724028669607,0.10633544622816538,0.15209800999052658,0.10590411106251285,0.08199770233304854,0.1342386206972289,0.18791499873248343,0.1659462964475339,0.21395288730032685,0.18180037853645162,0.15476653459678144,0.2138416073232715,0.10909047036043573,0.08886833348105767,0.13305828328990718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.24782949714495905,0.2278856468731152,0.2714674774068968,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04502028890817207,0.03161671778776333,0.060906556868727146,0.09014002563943695,0.0609296886993573,0.12476089165190113,0.08486550106669746,0.043260220608926855,0.13417718285572455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0681491404086222,0.027174233098782342,0.1167136872249465,0.24635820802026184,0.22595849601086418,0.2705364877032037,0.22353132214823884,0.04738789735592286,0.43230118061378475,0.19496425713677057,0.1631922763659036,0.2326212513534136,0.2809104028869137,0.25975476869729425,0.30598462158524564,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2317011249772345,0.20311537625296824,0.26558171247196033,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11472694248407249,0.06962722972175434,0.1681803181143428,0.06663678604451417,0.03875903590030706,0.09967823484571779,0.2622354164949404,0.22342570210569515,0.3082337192399002,0.25014169781040535,0.2098300846301002,0.29792009083355087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.1251112489886848,0.10354752320856553,0.150669148662847,0.12176625014371689,0.10255776664035116,0.14453265420940176,0.19085497310378632,0.1701763934775188,0.2153637740819351,0.18786320150181354,0.15639772189578982,0.22515692240933763,0.10909047036043573,0.08886833348105767,0.13305828328990718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,0.2407010299596084,0.22231412028122816,0.2624936829394185,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04536249612689029,0.03260908529027365,0.060478176876556086,0.0926753712487164,0.0612548600100813,0.12991579445463047,0.08602209871014473,0.04502381214223344,0.13461435524316356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053642050936962726,0.0253383913977472,0.08718829884843624,0.24635820802026184,0.22595849601086418,0.2705364877032037,0.22528316635395926,0.05166942651330114,0.43105477512643414,0.18934510820389736,0.16371515734313902,0.21972240568172427,0.28091534404174107,0.2595253981438924,0.3062672751907166,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2319306576054808,0.20417014519181606,0.264833153139249,0.22971621198754621,0.21174842899647886,0.25101210490212755,0.11660401514449056,0.07444571747900758,0.16657114759435981,0.06219064322742759,0.03388130829142878,0.09574361776968268,0.2553053948419354,0.21548666984721987,0.3024996037159069,0.2553324305461452,0.2099418309534154,0.309130572962267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.12342673493539147,0.10985849609301844,0.13950817144707958,0.12814010527613032,0.11327121583705682,0.1457631073688581,0.1919771438195712,0.17096115409107557,0.21688585219914622,0.19750320444291675,0.1701339296573196,0.22994199476410399,0.10909047036043573,0.08886833348105767,0.13305828328990718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,0.23825338492804832,0.21899592622861497,0.2610778356949564,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.21232781768614287,0.10281909872179207,0.3421204556224531,0.04536249612689029,0.03260908529027365,0.060478176876556086,0.09415018777872904,0.06303638177745823,0.1310270958033601,0.08811471842505433,0.053601958074613903,0.129020157286097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040885300577082485,0.021938261049015622,0.06334183430963303,0.24636611148177662,0.2259564770993277,0.27055615142440453,0.20100800913493716,0.03493889354513685,0.39783752915851645,0.18365843991535508,0.1571102453643398,0.21512406416710417,0.28091534404174107,0.2595253981438924,0.3062672751907166,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2319306576054808,0.20417014519181606,0.264833153139249,0.23012746094866313,0.212573071345689,0.25093338905630047,0.11757905707463338,0.07627762698033426,0.16653060735462777,0.05873899596563823,0.03306988968036851,0.08916270149101524,0.2537226417332866,0.21268419074832798,0.30236250219856814,0.2570146259061853,0.21498882142782416,0.3068247239168997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.12212093648005115,0.1090959095757066,0.13755854379656657,0.14149639896477864,0.1184771740383162,0.16877939482766918,0.19435495311459383,0.176085743786984,0.21600810451720534,0.20093720480940774,0.18185538019612096,0.22355348939952113,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,0.23312371396682502,0.21970649682510224,0.24902615555374,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.20794298570782682,0.10969977248050623,0.32438344747840375,0.04536249612689029,0.03260908529027365,0.060478176876556086,0.0941603847386057,0.06282274029946783,0.1313025920160914,0.09502313505336674,0.06278172592397846,0.13323650820997734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031606503871501865,0.008909996320355773,0.05850700654255965,0.24636611148177662,0.2259564770993277,0.27055615142440453,0.19979973716105798,0.0331973776013223,0.3972612720796711,0.1809596214718878,0.15076806293446066,0.2167434573439599,0.2810450549052583,0.2595541027255172,0.3065167013782641,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23069149970570652,0.2045331037040257,0.2616951243791541,0.23012746094866313,0.212573071345689,0.25093338905630047,0.1197239871455702,0.07929380448011261,0.16764291186703364,0.05553822429503845,0.028638913269188184,0.08742000110452647,0.25048236970594157,0.2038666276986573,0.3057325834031132,0.26249022360763696,0.2143853583877918,0.31950538562854336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.11980466580999236,0.10787341737377067,0.1339458978785988,0.16219279014759677,0.13663067346005087,0.19248968876433994,0.19686767236864072,0.17665276105236297,0.22082692136910057,0.20455279863619563,0.18155842424948823,0.23180634098032118,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,0.2286896470364188,0.21737444476169696,0.24210072485659842,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.20794298570782682,0.10969977248050623,0.32438344747840375,0.04536249612689029,0.03260908529027365,0.060478176876556086,0.09767710537070771,0.07039406824129801,0.13001368453472073,0.11286321646005304,0.06340230737684052,0.17148559763070667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031606503871501865,0.008909996320355773,0.05850700654255965,0.2466173439075535,0.22823020288479867,0.2684102710828517,0.1885502537225879,0.03889048563900521,0.36593097989862955,0.17735665435733533,0.14681967760397246,0.2135498890595786,0.2810450549052583,0.2595541027255172,0.3065167013782641,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19552789665852127,0.1787075176797054,0.2154638559081192,0.23012746094866313,0.212573071345689,0.25093338905630047,0.12521009812627126,0.07624267996349202,0.18324758077042946,0.05539715566109915,0.028980680165740305,0.08670666299483648,0.23836697352467978,0.20104388317008787,0.28260329003784007,0.26451134459870596,0.22019267925113278,0.3170390021192969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.12088902743005761,0.10900145283118391,0.1349784961083897,0.16924094261502792,0.13881406416842013,0.2053036858842492,0.19946036617191393,0.17846825667623162,0.2243407710662442,0.20244441961121593,0.17099370164513397,0.23972064463159581,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,0.22402994819295566,0.20902746286983914,0.2418112916704733,0.08616367034899078,0.06925928746826668,0.10619919325095106,0.20794298570782682,0.10969977248050623,0.32438344747840375,0.0458311436179232,0.03311650797884408,0.06090086697513211,0.0978132855980855,0.07064905878460698,0.13000904762475463,0.10922806958397276,0.058972357480664254,0.1687924723725725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028700183255797585,0.008998498218663654,0.05205114285922777,0.2468024059250528,0.2275720670585462,0.2695947135467461,0.15763022574819263,0.0644137602970652,0.27052097160052163,0.17243968898274226,0.14301505008304477,0.20731455136112847,0.2810450549052583,0.2595541027255172,0.3065167013782641,0.08913718851757925,0.05499192291137012,0.1296070628616355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11465758211677927,0.09770774199740115,0.13474698214353842,0.23012746094866313,0.212573071345689,0.25093338905630047,0.13403369876978177,0.07347028461276583,0.20581506339726247,0.05040802134640182,0.02809471783802178,0.07685434042323223,0.22612996383747083,0.18606248277027632,0.27361900500566577,0.2759270314493105,0.2233506748006402,0.338241923697595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013715247623776341,0.007555023032037596,0.02138466539059719,0.12049625772375479,0.10617475845722549,0.1374704784669532,0.1843340914232135,0.1637501080503424,0.20873077441310228,0.19979678747403468,0.1806045914346842,0.22254388720541787,0.20748587099870203,0.16597746009917466,0.2566827404182756,0.10905569447599088,0.08884170644849672,0.13301384917009837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
