,times,b_scores_add_f10000_maf0.2_cens0.1,b_scores_add_f10000_maf0.2_cens0.4,b_scores_add_f10000_maf0.2_cens0.8,b_scores_add_f10000_maf0.4_cens0.1,b_scores_add_f10000_maf0.4_cens0.4,b_scores_add_f10000_maf0.4_cens0.8,b_scores_add_f1000_maf0.2_cens0.1,b_scores_add_f1000_maf0.2_cens0.4,b_scores_add_f1000_maf0.2_cens0.8,b_scores_add_f1000_maf0.4_cens0.1,b_scores_add_f1000_maf0.4_cens0.4,b_scores_add_f1000_maf0.4_cens0.8,b_scores_add_f100_maf0.2_cens0.1,b_scores_add_f100_maf0.2_cens0.4,b_scores_add_f100_maf0.2_cens0.8,b_scores_add_f100_maf0.4_cens0.1,b_scores_add_f100_maf0.4_cens0.4,b_scores_add_f100_maf0.4_cens0.8,b_scores_epi_f10000_maf0.2_cens0.1,b_scores_epi_f10000_maf0.2_cens0.4,b_scores_epi_f10000_maf0.2_cens0.8,b_scores_epi_f10000_maf0.4_cens0.1,b_scores_epi_f10000_maf0.4_cens0.4,b_scores_epi_f10000_maf0.4_cens0.8,b_scores_epi_f1000_maf0.2_cens0.1,b_scores_epi_f1000_maf0.2_cens0.4,b_scores_epi_f1000_maf0.2_cens0.8,b_scores_epi_f1000_maf0.4_cens0.1,b_scores_epi_f1000_maf0.4_cens0.4,b_scores_epi_f1000_maf0.4_cens0.8,b_scores_epi_f100_maf0.2_cens0.1,b_scores_epi_f100_maf0.2_cens0.4,b_scores_epi_f100_maf0.2_cens0.8,b_scores_epi_f100_maf0.4_cens0.1,b_scores_epi_f100_maf0.4_cens0.4,b_scores_epi_f100_maf0.4_cens0.8,b_scores_het_f10000_maf0.2_cens0.1,b_scores_het_f10000_maf0.2_cens0.4,b_scores_het_f10000_maf0.2_cens0.8,b_scores_het_f10000_maf0.4_cens0.1,b_scores_het_f10000_maf0.4_cens0.4,b_scores_het_f10000_maf0.4_cens0.8,b_scores_het_f1000_maf0.2_cens0.1,b_scores_het_f1000_maf0.2_cens0.4,b_scores_het_f1000_maf0.2_cens0.8,b_scores_het_f1000_maf0.4_cens0.1,b_scores_het_f1000_maf0.4_cens0.4,b_scores_het_f1000_maf0.4_cens0.8,b_scores_het_f100_maf0.2_cens0.1,b_scores_het_f100_maf0.2_cens0.4,b_scores_het_f100_maf0.2_cens0.8,b_scores_het_f100_maf0.4_cens0.1,b_scores_het_f100_maf0.4_cens0.4,b_scores_het_f100_maf0.4_cens0.8,b_scores_me_f10000_maf0.2_cens0.1,b_scores_me_f10000_maf0.2_cens0.4,b_scores_me_f10000_maf0.2_cens0.8,b_scores_me_f10000_maf0.4_cens0.1,b_scores_me_f10000_maf0.4_cens0.4,b_scores_me_f10000_maf0.4_cens0.8,b_scores_me_f1000_maf0.2_cens0.1,b_scores_me_f1000_maf0.2_cens0.4,b_scores_me_f1000_maf0.2_cens0.8,b_scores_me_f1000_maf0.4_cens0.1,b_scores_me_f1000_maf0.4_cens0.4,b_scores_me_f1000_maf0.4_cens0.8,b_scores_me_f100_maf0.2_cens0.1,b_scores_me_f100_maf0.2_cens0.4,b_scores_me_f100_maf0.2_cens0.8,b_scores_me_f100_maf0.4_cens0.1,b_scores_me_f100_maf0.4_cens0.4,b_scores_me_f100_maf0.4_cens0.8
29,30.0,0.02537364606769118,0.19737822433890226,0.43462908728166144,0.05357037421274892,0.34127363860171994,0.0030242195267744876,0.004999622049323933,0.0221695613878262,0.3695101053216639,0.2398070681012101,0.13864242669308816,0.0010334513402427922,0.0503278394207627,0.28251622100722307,0.4122536021398749,0.0124927424715095,0.22357559035149066,0.02955452654552022,0.11777642667285777,0.3017904286576318,0.6917629076663722,0.14319309567993535,0.07947764641147577,0.0298173295111789,0.18118807088452377,0.26760514852551565,0.22272039621555656,0.22403692413433474,0.2777539962537556,0.0688787833434912,0.11756074433103232,0.2543250391370589,0.03310117381265444,0.2343876075344718,0.06655569978881659,0.027214905746940077,0.25205031167236197,0.12326704892251399,0.02075195555261228,0.14015079877770337,0.32249153791156315,0.46555257671087236,0.2615054300237757,0.17564050824773575,0.20216660291112407,0.10545095281019672,0.14712085348011966,0.0068432251850933665,0.16404761802673434,0.0148522755206638,0.4313759117253177,0.2655595890891249,0.330000544510984,0.40048807455989344,0.12234377040386515,0.19964780210732816,0.6228822232720361,0.14036498507143752,0.23601061428443923,0.5001145505558654,0.18107563449079325,0.28936187594977214,0.22017963092026324,0.1553393299068189,0.2361956203759513,0.6957063795509069,0.13433780659263603,0.14988154142506468,0.3160534324520929,0.1870440161731087,0.2270597202881834,0.08833853689090991
30,31.0,0.0403788292673815,0.1994470814559636,0.4328217929868492,0.05626464592430934,0.33987811473184537,0.005079577177078677,0.004999326981524433,0.023182582393335798,0.36925579383371876,0.23912286018884704,0.13864074892767014,0.00235821050214222,0.05723011120242866,0.2804352353116445,0.4057022231369818,0.0137385741397694,0.2233463969205644,0.0451176254421463,0.11876441652977063,0.29619220044514355,0.6926677810121081,0.14359837614035048,0.08053282829569146,0.02981731824746344,0.1820601878463396,0.26660597133737757,0.2355570607244344,0.22415666235115164,0.2822320248591741,0.07965768442120774,0.11957010328378175,0.2566068701822103,0.03305737049430492,0.23264252939129096,0.0709935233418485,0.02825111867874832,0.25216467538219794,0.17958672732951544,0.02075194031273804,0.15431612990934346,0.31320535931647114,0.47505727826246935,0.26156727432134624,0.18278820932767992,0.20216660291112407,0.104313935214565,0.14936962611324345,0.006841889552311399,0.16241264312845688,0.0195746243240985,0.43060970981062785,0.26683184028666834,0.2515250975258839,0.4066220959579223,0.12154424450108134,0.19876277652238264,0.6222761624040675,0.13924455894687854,0.23565501676125997,0.4995352920665801,0.19740173504773134,0.28801135298279956,0.220714846534016,0.1528474647302846,0.24809959723611757,0.6957593185017681,0.13257169780859335,0.14988154142506468,0.3160534324520929,0.18704110545643887,0.22735516518872084,0.14335804179209005
31,32.0,0.0551352608795595,0.2012319168149302,0.4289411325788513,0.05782430755751437,0.3380748428353878,0.00611197203076606,0.006665061456876666,0.02318166776039928,0.36925579383371876,0.23617445649508156,0.1386378730937991,0.0071484147067416405,0.06131431631160798,0.2809484389803405,0.39976251028109266,0.01198526107148586,0.2242002988080797,0.08513004350213632,0.11874291662983924,0.2756626033802079,0.7043501556395889,0.1486133258601286,0.08158642240228732,0.02981730700622952,0.18495101025083122,0.26677231758316633,0.2546202872734386,0.22415666235115164,0.2790496064709882,0.09093883166967326,0.12444438169773442,0.2593906999438319,0.033089097185465724,0.2319757879270436,0.07524157454034996,0.02931557307264502,0.2521553702221591,0.2059061026903694,0.02399204994712392,0.16549799454529895,0.3099380245187831,0.48388788877406347,0.26108341368052945,0.18938093233221281,0.20216660291112407,0.1043649494846133,0.1549407667448328,0.006841791666328833,0.16099337219820137,0.03358886912882316,0.4371895968591457,0.2610448625327904,0.2536842518726842,0.4101550410809605,0.121543737703385,0.19881413352742197,0.6135559725567908,0.1362958609552562,0.23671419521523016,0.49798189760973466,0.22870817253512504,0.2871991101871656,0.22044652793984562,0.1494080896373483,0.2538199625773255,0.6957593185017681,0.13173578694557844,0.14994687782879787,0.3160534324520929,0.1870402499451949,0.22886845116013727,0.2235603515531722
32,33.0,0.07924141050996318,0.2051089627020241,0.42373089264816555,0.0627397389160545,0.33550543241670905,0.00819072391297466,0.0066637271886909,0.0231810183239956,0.36925579383371876,0.23077382605675592,0.13863106307859932,0.021413066817384578,0.06742874237460315,0.2813731984890587,0.3977329360964048,0.01497189698047354,0.23147022115388394,0.16520746941904138,0.12158763831869787,0.23898181968268206,0.7149538315985816,0.15104255879481263,0.08156454120610712,0.029817288477943522,0.18988953245818763,0.2676010571858814,0.2672918816019876,0.22419435542533014,0.28078878797129514,0.10498653650861765,0.1284373653758602,0.2633311156629293,0.0343321097269921,0.2297696940247937,0.0895904328309992,0.03261547331239914,0.2521448427839805,0.2274143827313036,0.028341000479104185,0.1777277508661937,0.31234051822413667,0.5156080402758125,0.25767815072327144,0.19521851050811648,0.20216715168543525,0.10212109060444848,0.15715539893117192,0.0086058066881954,0.1600951033816464,0.09445539414186438,0.43723332944929444,0.26434384648989134,0.2647567223611096,0.4151528981787675,0.1215657798154097,0.1984824447934282,0.6014070659078271,0.13462855466293697,0.233048737887856,0.4930699673234833,0.2509248227319913,0.28639660427127245,0.2109508028667427,0.14306134072833276,0.2601415735187719,0.6957593185017681,0.1309460016480773,0.150251110657666,0.3160534324520929,0.1870402499451949,0.22826419993638752,0.30937337603733134
33,34.0,0.12134586936737043,0.20859026799975702,0.41824806932894437,0.07274442917521058,0.33763930378625234,0.00820216097724776,0.0066622186161758,0.0231807667288546,0.36925579383371876,0.2246881100623904,0.13968834961641688,0.049982704202056735,0.0742915919705372,0.2782220604031201,0.3914809701500873,0.015943596830132058,0.23229044819267033,0.28841213494055806,0.12154319477280513,0.22260138841793178,0.6812716509838831,0.15554897101424411,0.08259541906997074,0.03095445550573648,0.19378678671939914,0.2632632276700771,0.2969261317456404,0.22428036481179095,0.28003230448484534,0.1170061457621811,0.133657365715241,0.2682619886062159,0.0355395051388151,0.2277186050061534,0.09237268629610636,0.032595250051578824,0.25239560067209865,0.2451091492101359,0.03054404110339808,0.19941220610439267,0.30906236623757616,0.5668280111510968,0.2565870059148536,0.19996943226371852,0.20216809312723466,0.10099685699911547,0.16049529148170444,0.012179140682290798,0.15880832690413765,0.1737280423065189,0.43689281404001135,0.2632379443697214,0.27291287611252596,0.41485066726042535,0.1216276908211856,0.1973108036439818,0.5879887271376715,0.13352661472091545,0.22735952983129035,0.48933079458956347,0.24900632092668337,0.2854816599200243,0.1963424691784652,0.13551299621178467,0.2645298220607568,0.6951747831350357,0.1291048038055522,0.15118781202964673,0.3160534324520929,0.18702681457468204,0.22666468340143658,0.37969466227372145
34,35.0,0.1741116490585763,0.2097021221785648,0.4091720101990032,0.08562313071943198,0.3376434724106226,0.009297618777183861,0.006245483648106875,0.02318031203875588,0.36925579383371876,0.21814375684767295,0.13966884615231617,0.09543917443773504,0.07746595516776042,0.278403494266677,0.38798981797041177,0.01790835312393808,0.2327501511599384,0.4042605264354949,0.12246071259821778,0.22669228312391115,0.6688968758828273,0.16446325787771196,0.08361416273671468,0.0320929845020229,0.19462357827844196,0.25285969053208,0.3270684523137205,0.22439797302875686,0.2733137842170391,0.1300741181855372,0.1397722484303309,0.27347068050823464,0.035557570178356104,0.22688686108162867,0.0960973562204204,0.03258040118237598,0.25236152191171535,0.2592577785967841,0.03275141148768968,0.20823835772728425,0.3068766080565952,0.5337024279494564,0.25502484968281636,0.20683747968709448,0.20216927114774758,0.10102370643472289,0.1647477813075861,0.017597821489421465,0.15862033783492618,0.2176423920102804,0.43918388623624566,0.25850093350756975,0.26777699902270874,0.4148019589053314,0.12185014236731631,0.19715666076580932,0.588676928521722,0.1307321245022577,0.21999727935182795,0.4900655483395955,0.22576536722129625,0.2845285408609062,0.19702599501619186,0.13485538121519364,0.26902987184147026,0.6951747831350357,0.1283326362031043,0.15168930009010353,0.3160534324520929,0.18700379798132988,0.22644130730167555,0.4217527216226363
35,36.0,0.21142429727788334,0.21251689309464333,0.405681298808804,0.11857434597472967,0.3387446693565296,0.011772787717906779,0.0062445552340924,0.0231795335968266,0.36925579383371876,0.21016412122476522,0.14076092455514896,0.1569914835879526,0.08542383224354087,0.2785839036894838,0.3729180570044137,0.02185821422118578,0.2332873085535812,0.474326113621118,0.12331964399392688,0.22640606121132967,0.6589643180135403,0.17012040086614966,0.08780993200883126,0.03552364496042448,0.19748060525047587,0.23846193109874564,0.36989783198594806,0.22236129683296105,0.2676339412608829,0.14549936742152755,0.15912192092553376,0.2783694510572402,0.0367430165903909,0.22504764844356456,0.1027148097448775,0.032573260963209415,0.25231681531456607,0.26991682937602074,0.03387238308945778,0.2252991424458733,0.3037871978758516,0.5296738543438301,0.2540180469125892,0.21332367397781193,0.20247918622315608,0.09987617036132354,0.1709542016065524,0.019463212225214365,0.15805175071767588,0.23495940703656198,0.43538628628762494,0.25453625712140504,0.2687679448602516,0.41776338837041804,0.11936055384906148,0.1963649955859505,0.588677634708163,0.12969015283619675,0.2193896708729171,0.4883261568279697,0.18944621407272652,0.2831616613998748,0.21208537602530453,0.13229882820118713,0.2520945842706075,0.6951747831350357,0.12748046597162993,0.15408997062634158,0.3160534311900323,0.18695804998792656,0.22551774440376798,0.4489291810726752
36,37.0,0.23375173742077598,0.21539701091201452,0.4058529815044736,0.15031779788496152,0.3338479828066819,0.0244860961151786,0.0062307076084412005,0.023178562368356283,0.36925579383371876,0.2067421180567691,0.14071790432661238,0.2357284216768365,0.09104597151812897,0.2787330697380948,0.36037192639364557,0.02381104079645508,0.2328479312611343,0.48385217946490594,0.1250804646744374,0.2281175777553417,0.6814338228171964,0.18239706768019556,0.08879452794822715,0.03552360526759636,0.19730233849983148,0.2260191880291523,0.42713113132934233,0.22145997017382726,0.26385701249282595,0.15651036288596648,0.17091860857480404,0.27856254023975097,0.03805106710553258,0.22208861330568194,0.10996617293839181,0.0337078185069984,0.25249138314703756,0.2790975974190156,0.03502360801647042,0.23915921713668528,0.3008194914599689,0.39029494699132106,0.25170484488305905,0.21757190042071403,0.2024803670411634,0.09988113798159695,0.1727558508608032,0.021356821332004335,0.1573461995392627,0.24735609608626433,0.4284110837826097,0.25639789425452425,0.2690819913930535,0.4172589146288537,0.118173802436176,0.1953712192421502,0.5898431634482622,0.12936048518532606,0.21144620074484424,0.4866029092426284,0.16512408649116503,0.28140523387528643,0.2168171407516256,0.13209093885933237,0.2411937283715459,0.6951747831350357,0.1275859530969555,0.15023751503937638,0.31605754107422773,0.1886277624628331,0.22198169024222708,0.45567016725318926
37,38.0,0.2450856080669372,0.2185433272405768,0.4059374239768547,0.1828852446058829,0.33307136614775323,0.0585220443514232,0.006241150486586525,0.0241862739015407,0.36925579383371876,0.20545936268471893,0.14280571992852548,0.313108573744948,0.09804533994481433,0.2770769685707656,0.33480068781240796,0.0247625771999456,0.23493848809246282,0.5295145484845694,0.13053137031112677,0.22635753227758956,0.7159377534613239,0.19507080860372822,0.08975503471159196,0.03783283502431676,0.20219317177511012,0.20091375507921683,0.47978163232615134,0.22160087927939703,0.25453461199539895,0.17057810616532076,0.17625901398262483,0.27910074543801805,0.03928110738204714,0.2178141513444741,0.11793749318973808,0.033707006694354204,0.25244933897420474,0.2865269333274846,0.03617837544980142,0.24921479398109686,0.29914180312428956,0.5458672749236735,0.2502806601261585,0.22155339222120246,0.20248131267018027,0.0998822096233099,0.1765681157738587,0.02329923713057447,0.1566704791541705,0.2554421931365004,0.43158983946934015,0.2535220625349006,0.26617235469971595,0.413990624907268,0.10353544501368203,0.19410450003378962,0.5899063769334996,0.1256976078986554,0.20818431251209146,0.48273754507492683,0.15566594851825716,0.2812287987514745,0.2159646042594178,0.13188062126711492,0.2356312096518965,0.6951747831350357,0.12570495060696146,0.1517375412200062,0.31916212735004573,0.188519348094928,0.22098650414203402,0.4618023021910996
38,39.0,0.25041794607720796,0.2216039816251177,0.40595573418982855,0.21152231587742398,0.3335994766807306,0.14951459897270775,0.00712222551723935,0.02418277079419532,0.36925579383371876,0.2053075693532552,0.14269592795343902,0.3880253951022959,0.10132611914518605,0.27715911510618063,0.3256779441276869,0.02470479996164742,0.23584717146153444,0.5492400547019771,0.13364167827892684,0.22449708684493702,0.6728861217232883,0.2090797785069352,0.0907087907540553,0.0401357779108062,0.20397592088800845,0.1686948438620242,0.5052229987782941,0.22171385855425868,0.2471018469480339,0.19033284299179795,0.1812300004664804,0.28026127749084495,0.03937668920826734,0.2134246156587217,0.12388220861976229,0.035955369185840455,0.25237469162375786,0.2918658060744047,0.03733781349017698,0.26550771053479366,0.2950402531630959,0.5301776159636905,0.2457968050022253,0.22684748505402624,0.20248186468717852,0.09988283490959331,0.1836878234464936,0.030865071848581404,0.155982377267246,0.26133147994486816,0.4321386598441924,0.25191521277304674,0.26652490176738436,0.4190103392349475,0.10197229448472264,0.19344371598755547,0.5892090937669818,0.12045521950867552,0.20179495476399562,0.4795790397208444,0.15506804180841355,0.2815170918574895,0.20956161235357038,0.12966392900649737,0.23659907378348044,0.6951747831350357,0.12386049255034844,0.15305906798471763,0.3181973266754483,0.18909328653172514,0.2212477930130091,0.4655377873021176
39,40.0,0.25203283626642187,0.22144886352721796,0.40595573418982855,0.2362367696984863,0.3339363219604597,0.25430999025528445,0.02313994044113552,0.02417762868008366,0.36925579383371876,0.20541456114741968,0.14473497737951274,0.45640189245261126,0.10470343234077961,0.27730151180325974,0.31049184682046754,0.027601659759445542,0.23644580037947635,0.5511843958365197,0.13740799180887858,0.21989436653777333,0.6141571755995331,0.21795987444139522,0.0927046349708309,0.040135748612479386,0.20675385067900054,0.15139283555488406,0.5348409957198951,0.22067994143771358,0.2434514473151547,0.21572022052667972,0.1856565137841483,0.275439612289169,0.041838852780173456,0.20584775774287203,0.13268851884728475,0.03706406697532558,0.25233846219554323,0.29423696314168835,0.039695620373050536,0.28103292410674896,0.29534273808464695,0.5505517006961228,0.24409695726422115,0.23169042965065056,0.20248186468717852,0.09988283490959331,0.18975264611042636,0.036713817860377064,0.15590305151656636,0.2665768639938599,0.43687659379388527,0.24740508808268036,0.26320080555637576,0.41456326786240505,0.10215770103464042,0.1924010923729333,0.5913634103502815,0.0957720818966592,0.19838818316754697,0.48052169455655414,0.15479133815738239,0.2812229909454897,0.20550978721254876,0.1284989430351148,0.23546481813174075,0.6951747831350357,0.12394810924612117,0.1553352582801736,0.3164779244417465,0.18890031847874383,0.22140973869984926,0.4627877108345998
40,41.0,0.25221718934975307,0.22568054658506212,0.40595573418982855,0.24523792131009672,0.33399670175902535,0.37640103811103925,0.09544301201051245,0.025185553802696242,0.36925579383371876,0.20545651710700588,0.14557706671552464,0.4983927717711282,0.11093833254338965,0.27736713059796453,0.29934886167196184,0.03341968603987882,0.23667861443140895,0.5511843958365197,0.14768897103755255,0.22014533631204863,0.5645039964328694,0.2306492810103658,0.09357854776819878,0.04130278731639138,0.2104868121392919,0.1433725834744212,0.535779495499428,0.22083893582324157,0.24066360785262822,0.25590497247660904,0.18991462761593844,0.2690530867440037,0.04309392887601982,0.16792954452005376,0.14367379246964246,0.03814801526488486,0.25231709980946804,0.29851356184180383,0.043317723258530415,0.30483032770597873,0.293680733556819,0.5505867317889663,0.24177356273070322,0.2359713179817847,0.20248186468717852,0.09988358247134503,0.19246648606794323,0.04068108889048643,0.15578313345819778,0.27015572978612057,0.4300973249968672,0.24566530585348662,0.2633041309242562,0.4142393505020793,0.10227103458045823,0.1899639763237069,0.5920369323635726,0.0924335490585002,0.19132769301996547,0.4788053200028344,0.15261854372350392,0.28058873637022874,0.19814106567955433,0.129132191912786,0.23149058805494244,0.6952736988089391,0.12403941594042629,0.15569894201694395,0.3164855163335766,0.1898626886305979,0.22146260183088212,0.4615306435396783
41,42.0,0.24991448386787565,0.22913469942293538,0.40595573418982855,0.24867448561680136,0.33399670175902535,0.4719001037984901,0.16496538209335582,0.025169221840562278,0.36925579383371876,0.20546747663346848,0.14743734483767618,0.5348111734142045,0.11513720139532468,0.27669517795977866,0.28586391978133946,0.03913241585616932,0.23678463715483938,0.547135213127343,0.15161913651750947,0.2157070942628519,0.4537331472913568,0.2414517013036604,0.09426925814089072,0.041302490325392016,0.21419610821209517,0.13091974946838875,0.5428712106000776,0.22110605253177437,0.2382782890855994,0.292639168681757,0.19681389187253442,0.25272936329494966,0.04450136491115958,0.15414359546298811,0.15556167901268303,0.038029051289618324,0.25224799099747985,0.29781746438777007,0.04811801150191972,0.3332862280420343,0.28962053096564233,0.5506306811019087,0.23952449950354845,0.23871274316038282,0.20248186468717852,0.09978509368551591,0.19750989977831773,0.04272705104968324,0.15453423086874116,0.27387974656520997,0.43446292085479365,0.24649885506854394,0.26338216960587485,0.41405796631925706,0.1022813791965782,0.18513829612848337,0.5956299904429232,0.08816498426652217,0.18872343738721137,0.47866025438054577,0.15005226731423796,0.28089463435711476,0.19322887090874405,0.1282731501884477,0.23382087488530176,0.6952736988089391,0.12316118918706269,0.1552355423244629,0.3173588130715508,0.18953149561025553,0.22153926883867175,0.46164678176738827
42,43.0,0.24690450212321124,0.2305536084931706,0.40595573418982855,0.2500513186028698,0.33399670175902535,0.4957668979433093,0.19705494490673442,0.02615966446255834,0.36925579383371876,0.2054709812867662,0.14915009011001765,0.5594623676665044,0.1193449564386242,0.2715046170456981,0.2646194112288718,0.041887676016878116,0.23723790251106217,0.547135213127343,0.15602815463828362,0.21337971892840701,0.532104052905539,0.25032700723234236,0.09556484821769122,0.04130208722243488,0.21695340897068083,0.11496586438611574,0.5328916717677252,0.21710868788508647,0.23227018277098715,0.3239797064737368,0.2026728306718401,0.23698838685554283,0.04579925711542188,0.14496258053017225,0.16435370830858168,0.04493244508678596,0.2521616833741066,0.30001384414108767,0.05301488602060937,0.35512424341757276,0.2827667664800616,0.4451705720319139,0.2347858575686706,0.24098920486921943,0.20248186468717852,0.09978731503981121,0.19802224580836342,0.04684505689066257,0.15349818145245653,0.2769075663370165,0.43207373026237206,0.2469349909661227,0.2600640458887071,0.40701804506501715,0.10229280643201275,0.18430355804461124,0.5821946722691453,0.08551821086197155,0.18937079638343796,0.47119451425330156,0.15031622173398812,0.2808259414112657,0.20208821096671936,0.12650420097069598,0.23631558273406136,0.6952736988089391,0.1223148980415277,0.15361014440927379,0.31736240813457184,0.19012895977617722,0.22161902041974538,0.46094431218397336
43,44.0,0.24433573875143866,0.232308431983953,0.40595573418982855,0.2503294190821194,0.3340334490439775,0.556629483244563,0.21298118164543361,0.027148569565012538,0.36925579383371876,0.20547543075054547,0.15180614877223358,0.5837588223632297,0.1199821635072599,0.27087822595228944,0.2501775037813015,0.045598100136211815,0.23724042410655102,0.547135213127343,0.1631992010420828,0.21109448781128046,0.5321683166244694,0.2567364754927869,0.0962446513524163,0.04485964926817868,0.21871860707988064,0.10074350535863423,0.5503964142334686,0.2130226005172518,0.22818109077035276,0.3436283768034903,0.20834543954308143,0.22543862980922355,0.04588350241738534,0.1368439217432779,0.17069299802973686,0.04682233072750326,0.2520173072153925,0.29838871347248797,0.05921488681518202,0.35944586416984026,0.28341721149363397,0.4452148897784511,0.23287944723162846,0.24201627645833748,0.20248186468717852,0.09860395207981729,0.20081056211222714,0.05478534654883473,0.15316358579844852,0.2761086111367257,0.46215701258881103,0.2470474554770871,0.2601704137639351,0.40227525540247017,0.10232588994205324,0.1800452480266338,0.5821403368531769,0.08293459903842881,0.18151354163254993,0.46922142038576153,0.15049398873432934,0.27982701674968397,0.20642577239487467,0.12384812725553532,0.23182550160918147,0.6952736988089391,0.12150902353814608,0.1554919945742664,0.3173654823837175,0.186330826222791,0.22033072464323084,0.46094431218397336
44,45.0,0.24024255914280013,0.23537167884331192,0.4059585655238691,0.2505294789252428,0.3340964762769983,0.6015683612831616,0.21944586638802174,0.0291409732291113,0.36925579383371876,0.20496086609706823,0.15312821834752985,0.5954462460535386,0.12321663768742948,0.2686491426506526,0.23890990982204463,0.04735260802301738,0.2363547502358622,0.5504252528630655,0.17081762065733863,0.20885149918562806,0.39028025006530265,0.2587018494780171,0.10124811403853277,0.04603974829677756,0.2185060526158637,0.09637980850013186,0.5717690726187956,0.2065016128792224,0.22654040033567516,0.3638761635864647,0.21544459027453536,0.20988737543320393,0.047265031959777506,0.1320694580401527,0.1752984829543291,0.05117684001920251,0.25231053631294287,0.2983817804586535,0.06650307437519605,0.3608249273302034,0.2791526955328053,0.3670215193757354,0.23097238294044678,0.24314637781426632,0.20249662170510474,0.09745372544915136,0.20244332828010578,0.05879024418386977,0.15308636815302612,0.2791172385720519,0.4915240182201621,0.2470474554770871,0.26028424339304895,0.4014474679452941,0.10240242883974751,0.17642816899913277,0.582103395963743,0.07926469032920515,0.17606531654680269,0.4611947576589972,0.1505862502067734,0.27780101575591737,0.22063939914742856,0.12372040155973178,0.23418046407136286,0.6948090937071989,0.11984487462314548,0.1578321068550516,0.3173707533240043,0.18120673886194347,0.21992285675961015,0.4605623684695601
45,46.0,0.23204615625866323,0.23577473993896883,0.40596722657189116,0.25067316464621425,0.33417531696034597,0.6153454179174812,0.22130361846916088,0.029082080962225376,0.36925579383371876,0.20497046333193386,0.15503240082982092,0.5934474679182534,0.12583124024524514,0.2625101499257218,0.2093602326017093,0.05289667463948676,0.23645929287300826,0.5504252528630655,0.17590202912349245,0.20888247959936707,0.33322948031403327,0.2623262134246363,0.11125648601468086,0.04603879946359448,0.2203048417595042,0.08821077670102481,0.570721011111951,0.20460389257929154,0.21529457404640776,0.3752771406630542,0.21723483882847433,0.2035009440386774,0.04863964443534584,0.12680619834141743,0.18089173577117063,0.05710454190603929,0.2523210581603433,0.2973380668720081,0.07551020128263693,0.36357202847480374,0.26932541553334355,0.3670470900691272,0.22722513517671478,0.24344554075812894,0.20285149493678648,0.09745582728523687,0.20838925048966545,0.0653059561990746,0.1530467044432949,0.2810479215951707,0.49451329431292224,0.2470474554770871,0.25058246351617924,0.3934168438466196,0.1016138930899031,0.16749059932994076,0.5820845265867719,0.07930469962396862,0.17345790901299535,0.44875002551744086,0.14964055547950225,0.2760061510886316,0.23028056642007658,0.12340147791467655,0.2355210227468525,0.6948377224525923,0.11815970496707258,0.15770360033133649,0.3173773434184512,0.18426439666998456,0.21996472558473332,0.4605623684695601
46,47.0,0.21958692991116896,0.24036261494463265,0.4059798221731534,0.250723965803594,0.3326903972817378,0.6194395724416062,0.2260637878526904,0.02901185520953356,0.36925579383371876,0.20515643063881323,0.15654832783935407,0.5776049188330503,0.1256264872180463,0.25620178953351563,0.19851500592361304,0.05829849145571252,0.23695504151478733,0.5504252528630655,0.17626717851941492,0.20890296458334828,0.3517838253755811,0.2645173697360247,0.12207023299329031,0.04603738529747722,0.22006725995126172,0.07332418384634232,0.5610010192702655,0.1980916526811826,0.20585554050706945,0.3978798336070396,0.21707371143745746,0.19335810524643596,0.051187643413253936,0.12450978179139678,0.18251693621846926,0.06956026951163594,0.2516844980052728,0.29872062190251747,0.08322862089338035,0.36354908625239973,0.2646854022629223,0.26033694405372493,0.2246445498153113,0.24342784251072813,0.20285149493678648,0.09745732806929382,0.208597411926882,0.07177926422330576,0.15248048552207455,0.2819010886275407,0.5203207776605134,0.2470474554770871,0.2505843217915024,0.3831679323870663,0.10096835437648002,0.1646921684678672,0.5820845265867719,0.0793295572464678,0.1539778464620207,0.4550013263418786,0.1496788285190191,0.2752003763249532,0.20250137394873122,0.12397648047375665,0.2445471676977075,0.6951310537185984,0.11746513957964559,0.15838175904970275,0.31550465055290233,0.20708806302443566,0.21999277134569722,0.45766003762434054
